,search_terms,term_1,term_2,title,authors,year,venue,type,key,url,ee,pages,volume,number,publisher,isbn,doi
2400,Database Update,Database,Update,DiseaseMeth version 3.0: a major expansion and update of the human disease methylation database.,"['Jie Xing', 'Ruiyang Zhai', 'Cong Wang', 'Honghao Liu', 'Jiaqi Zeng', 'Dianshuang Zhou', 'Mengyan Zhang 0002', 'Liru Wang', 'Qiong Wu', 'Yue Gu', 'Yan Zhang 0120']",2022,Nucleic Acids Res.,Journal Articles,journals/nar/XingZWLZZZWWGZ22,https://dblp.org/rec/journals/nar/XingZWLZZZWWGZ22,https://doi.org/10.1093/nar/gkab1088,1208-1215,50,D1,,,10.1093/NAR/GKAB1088
2401,Database Update,Database,Update,CPLM 4.0: an updated database with rich annotations for protein lysine modifications.,"['Weizhi Zhang 0002', 'Xiaodan Tan', 'Shaofeng Lin', 'Yujie Gou', 'Cheng Han', 'Chi Zhang 0080', 'Wanshan Ning', 'Chenwei Wang', 'Yu Xue 0001']",2022,Nucleic Acids Res.,Journal Articles,journals/nar/ZhangTLGHZNWX22,https://dblp.org/rec/journals/nar/ZhangTLGHZNWX22,https://doi.org/10.1093/nar/gkab849,451-459,50,D1,,,10.1093/NAR/GKAB849
2402,Database Update,Database,Update,OncoSplicing: an updated database for clinically relevant alternative splicing in 33 human cancers.,"['Yangjun Zhang', 'Xiangyang Yao', 'Hui Zhou', 'Xiaoliang Wu', 'Jianbo Tian', 'Jin Zeng', 'Libin Yan', 'Chen Duan', 'Haoran Liu', 'Heng Li', 'Ke Chen', 'Zhiquan Hu', 'Zhangqun Ye', 'Hua Xu']",2022,Nucleic Acids Res.,Journal Articles,journals/nar/ZhangYZWTZYDLLC22,https://dblp.org/rec/journals/nar/ZhangYZWTZYDLLC22,https://doi.org/10.1093/nar/gkab851,1340-1347,50,D1,,,10.1093/NAR/GKAB851
2403,Database Update,Database,Update,Therapeutic target database update 2022: facilitating drug discovery with enriched comparative data of targeted agents.,"['Ying Zhou', 'Yintao Zhang', 'Xichen Lian', 'Fengcheng Li', 'Chaoxin Wang', 'Feng Zhu 0004', 'Yunqing Qiu', 'Yuzong Chen 0002']",2022,Nucleic Acids Res.,Journal Articles,journals/nar/ZhouZLLWZQC22,https://dblp.org/rec/journals/nar/ZhouZLLWZQC22,https://doi.org/10.1093/nar/gkab953,1398-1407,50,D1,,,10.1093/NAR/GKAB953
2404,Database Update,Database,Update,Machine Learning Models for Slope Stability Classification of Circular Mode Failure: An Updated Database and Automated Machine Learning (AutoML) Approach.,"['Junwei Ma', 'Sheng Jiang', 'Zhiyang Liu', 'Zhiyuan Ren', 'Dongze Lei', 'Chunhai Tan', 'Haixiang Guo']",2022,Sensors,Journal Articles,journals/sensors/MaJLRLTG22,https://dblp.org/rec/journals/sensors/MaJLRLTG22,https://doi.org/10.3390/s22239166,9166,22,23,,,10.3390/S22239166
2405,Database Update,Database,Update,Constructing a Large-Scale Landslide Database Across Heterogeneous Environments Using Task-Specific Model Updates.,"['Savinay Nagendra', 'Daniel Kifer', 'Benjamin Mirus', 'Te Pei', 'Kathryn Lawson', 'Srikanth Banagere Manjunatha', 'Weixin Li', 'Hien Nguyen 0003', 'Tong Qiu', 'Sarah Tran', 'Chaopeng Shen']",2022,IEEE J. Sel. Top. Appl. Earth Obs. Remote. Sens.,Journal Articles,journals/staeors/NagendraKMPLMLN22,https://dblp.org/rec/journals/staeors/NagendraKMPLMLN22,https://doi.org/10.1109/JSTARS.2022.3177025,4349-4370,15,,,,10.1109/JSTARS.2022.3177025
2406,Database Update,Database,Update,Hotlist and stale content update mitigation in local databases for DNS flooding attacks.,"['Tasnuva Mahjabin', 'Yang Xiao 0001', 'Tieshan Li', 'Mohsen Guizani']",2022,Telecommun. Syst.,Journal Articles,journals/telsys/MahjabinXLG22,https://dblp.org/rec/journals/telsys/MahjabinXLG22,https://doi.org/10.1007/s11235-022-00950-x,417-430,81,3,,,10.1007/S11235-022-00950-X
2407,Database Update,Database,Update,Zero Update Encryption Adjustment on Encrypted Database Queries.,"['Maryam Almarwani', 'Boris Konev', 'Alexei Lisitsa 0001']",2022,ICISSP,Conference and Workshop Papers,conf/icissp/AlmarwaniK022,https://dblp.org/rec/conf/icissp/AlmarwaniK022,https://doi.org/10.1007/978-3-031-37807-2_2,25-47,,,,,10.1007/978-3-031-37807-2_2
2408,Database Update,Database,Update,Private Read Update Write (PRUW) with Storage Constrained Databases.,"['Sajani Vithana', 'Sennur Ulukus']",2022,ISIT,Conference and Workshop Papers,conf/isit/VithanaU22,https://dblp.org/rec/conf/isit/VithanaU22,https://doi.org/10.1109/ISIT50566.2022.9834439,2391-2396,,,,,10.1109/ISIT50566.2022.9834439
2409,Database Update,Database,Update,ncR2Met (lncR2metasta v2.0): an updated database for experimentally supported ncRNAs during various cancer metastatic events.,['De&apos;en Yu'],2022,IEEE DataPort,Data and Artifacts,data/10/Yu22a,https://dblp.org/rec/data/10/Yu22a,https://doi.org/10.21227/xbfz-jf06,,,,IEEE DataPort,,10.21227/XBFZ-JF06
2410,Database Update,Database,Update,Private Read Update Write (PRUW) with Storage Constrained Databases.,"['Sajani Vithana', 'Sennur Ulukus']",2022,CoRR,Informal and Other Publications,journals/corr/abs-2202-03400,https://dblp.org/rec/journals/corr/abs-2202-03400,https://arxiv.org/abs/2202.03400,,abs/2202.03400,,,,
2411,Database Update,Database,Update,An Updated Database of Z4 Codes.,"['Nuh Aydin', 'Yiang Lu', 'Vishad R. Onta']",2022,CoRR,Informal and Other Publications,journals/corr/abs-2208-06832,https://dblp.org/rec/journals/corr/abs-2208-06832,https://doi.org/10.48550/arXiv.2208.06832,,abs/2208.06832,,,,10.48550/ARXIV.2208.06832
2412,Database Update,Database,Update,"Tripal, a community update after 10 years of supporting open source, standards-based genetic, genomic and breeding databases.","['Margaret Staton', 'Ethalinda Cannon', 'Lacey-Anne Sanderson', 'Jill L. Wegrzyn', 'Tavis K. Anderson', 'Sean Buehler', 'Irene Cobo-Simón', 'Kay Faaberg', 'Emily S. Grau', 'Valentin Guignon', 'Jessica Gunoskey', 'Blake Inderski', 'Sook Jung', 'Kelly Lager', 'Dorrie Main', 'Monica Poelchau', 'Risharde Ramnath', 'Peter Richter 0001', 'Joe West', 'Stephen P. Ficklin']",2021,Briefings Bioinform.,Journal Articles,journals/bib/StatonCSWABCFGG21,https://dblp.org/rec/journals/bib/StatonCSWABCFGG21,https://doi.org/10.1093/bib/bbab238,,22,6,,,10.1093/BIB/BBAB238
2413,Database Update,Database,Update,"LectomeXplore, an update of UniLectin for the discovery of carbohydrate-binding proteins based on a new lectin classification.","['François Bonnardel', 'Julien Mariethoz', 'Serge Pérez', 'Anne Imberty', 'Frédérique Lisacek']",2021,Nucleic Acids Res.,Journal Articles,journals/nar/BonnardelMPIL21,https://dblp.org/rec/journals/nar/BonnardelMPIL21,https://doi.org/10.1093/nar/gkaa1019,D1548-D1554,49,Database-Issue,,,10.1093/NAR/GKAA1019
2414,Database Update,Database,Update,"BRENDA, the ELIXIR core data resource in 2021: new developments and updates.","['Antje Chang', 'Lisa Jeske', 'Sandra Ulbrich', 'Julia Hofmann', 'Julia Koblitz', 'Ida Schomburg', 'Meina Neumann-Schaal', 'Dieter Jahn', 'Dietmar Schomburg']",2021,Nucleic Acids Res.,Journal Articles,journals/nar/ChangJUHKSNJS21,https://dblp.org/rec/journals/nar/ChangJUHKSNJS21,https://doi.org/10.1093/nar/gkaa1025,D498-D508,49,Database-Issue,,,10.1093/NAR/GKAA1025
2415,Database Update,Database,Update,DDBJ update: streamlining submission and access of human data.,"['Asami Fukuda', 'Yuichi Kodama', 'Jun Mashima', 'Takatomo Fujisawa', 'Osamu Ogasawara']",2021,Nucleic Acids Res.,Journal Articles,journals/nar/FukudaKMFO21,https://dblp.org/rec/journals/nar/FukudaKMFO21,https://doi.org/10.1093/nar/gkaa982,D71-D75,49,Database-Issue,,,10.1093/NAR/GKAA982
2416,Database Update,Database,Update,Lnc2Cancer 3.0: an updated resource for experimentally supported lncRNA/circRNA cancer associations and web tools based on RNA-seq and scRNA-seq data.,"['Yue Gao 0004', 'Shipeng Shang', 'Shuang Guo 0001', 'Xin Li', 'Hanxiao Zhou', 'Hongjia Liu', 'Yue Sun', 'Junwei Wang', 'Peng Wang 0082', 'Hui Zhi', 'Xia Li 0004', 'Shangwei Ning', 'Yunpeng Zhang']",2021,Nucleic Acids Res.,Journal Articles,journals/nar/GaoSGLZLSWWZLNZ21,https://dblp.org/rec/journals/nar/GaoSGLZLSWWZLNZ21,https://doi.org/10.1093/nar/gkaa1006,D1251-D1258,49,Database-Issue,,,10.1093/NAR/GKAA1006
2417,Database Update,Database,Update,The Zebrafish Information Network: major gene page and home page updates.,"['Douglas G. Howe', 'Sridhar Ramachandran', 'Yvonne M. Bradford', 'David Fashena', 'Sabrina Toro', 'Anne E. Eagle', 'Ken Frazer', 'Patrick Kalita', 'Prita Mani', 'Ryan Martin', 'Sierra Taylor Moxon', 'Holly Paddock', 'Christian Pich 0002', 'Leyla Ruzicka', 'Kevin Schaper', 'Xiang Shao', 'Amy Singer', 'Ceri E. Van Slyke', 'Monte Westerfield']",2021,Nucleic Acids Res.,Journal Articles,journals/nar/HoweRBFTEFKMMMP21,https://dblp.org/rec/journals/nar/HoweRBFTEFKMMMP21,https://doi.org/10.1093/nar/gkaa1010,D1058-D1064,49,Database-Issue,,,10.1093/NAR/GKAA1010
2418,Database Update,Database,Update,3DIV update for 2021: a comprehensive resource of 3D genome and 3D cancer genome.,"['Kyukwang Kim', 'Insu Jang', 'Mooyoung Kim', 'Jinhyuk Choi', 'Minseo Kim', 'Byungwook Lee', 'Inkyung Jung']",2021,Nucleic Acids Res.,Journal Articles,journals/nar/KimJKCKLJ21,https://dblp.org/rec/journals/nar/KimJKCKLJ21,https://doi.org/10.1093/nar/gkaa1078,D38-D46,49,Database-Issue,,,10.1093/NAR/GKAA1078
2419,Database Update,Database,Update,FlyBase: updates to the Drosophila melanogaster knowledge base.,"['Aoife Larkin', 'Steven J. Marygold', 'Giulia Antonazzo', 'Helen Attrill', 'Gilberto dos Santos', 'Phani V. Garapati', 'Joshua L. Goodman', 'L. Sian Gramates', 'Gillian H. Millburn', 'Victor B. Strelets', 'Christopher J. Tabone', 'Jim Thurmond', 'Norbert Perrimon', 'Susan Russo Gelbart', 'Julie Agapite', 'Kris Broll', 'Madeline A. Crosby', 'Kathleen Falls', 'Victoria Jenkins', 'Ian Longden', 'Beverley Matthews', 'Carol Sutherland', 'Pinglei Zhou', 'Mark Zytkovicz', 'Nick Brown 0001', 'Phani Garapati', 'Steven Marygold', 'Alexander McLachlan', 'Clare Pilgrim', 'Arzu Ozturk-Colak', 'Vitor Trovisco', 'Thomas C. Kaufman', 'Brian R. Calvi', 'Richard Cripps', 'Tyanna Lovato']",2021,Nucleic Acids Res.,Journal Articles,journals/nar/LarkinMAASGGGMS21,https://dblp.org/rec/journals/nar/LarkinMAASGGGMS21,https://doi.org/10.1093/nar/gkaa1026,D899-D907,49,Database-Issue,,,10.1093/NAR/GKAA1026
2420,Database Update,Database,Update,"SMART: recent updates, new developments and status in 2020.","['Ivica Letunic', 'Supriya Khedkar', 'Peer Bork']",2021,Nucleic Acids Res.,Journal Articles,journals/nar/LetunicKB21,https://dblp.org/rec/journals/nar/LetunicKB21,https://doi.org/10.1093/nar/gkaa937,D458-D460,49,Database-Issue,,,10.1093/NAR/GKAA937
2421,Database Update,Database,Update,canSAR: update to the cancer translational research and drug discovery knowledgebase.,"['Costas Mitsopoulos', 'Patrizio Di Micco', 'Eloy D. Villasclaras-Fernández', 'Daniela Dolciami', 'Esty Holt', 'Ioan L. Mica', 'Elizabeth A. Coker', 'Joseph E. Tym', 'James Campbell', 'Ka Hing Che', 'Bugra Ozer', 'Christos C. Kannas', 'Albert A. Antolin', 'Paul Workman', 'Bissan Al-Lazikani']",2021,Nucleic Acids Res.,Journal Articles,journals/nar/MitsopoulosMVDH21,https://dblp.org/rec/journals/nar/MitsopoulosMVDH21,https://doi.org/10.1093/nar/gkaa1059,D1074-D1082,49,Database-Issue,,,10.1093/NAR/GKAA1059
2422,Database Update,Database,Update,StreptomeDB 3.0: an updated compendium of streptomycetes natural products.,"['Aurélien F. A. Moumbock', 'Mingjie Gao', 'Ammar Qaseem', 'Jianyu Li', 'Pascal A. Kirchner', 'Bakoh Ndingkokhar', 'Boris D. Bekono', 'Conrad Veranso Simoben', 'Smith B. Babiaka', 'Yvette I. Malange', 'Florian Sauter', 'Paul F. Zierep', 'Fidele Ntie-Kang', 'Stefan Günther']",2021,Nucleic Acids Res.,Journal Articles,journals/nar/MoumbockGQLKNBS21,https://dblp.org/rec/journals/nar/MoumbockGQLKNBS21,https://doi.org/10.1093/nar/gkaa868,D600-D604,49,Database-Issue,,,10.1093/NAR/GKAA868
2423,Database Update,Database,Update,MitoCarta3.0: an updated mitochondrial proteome now with sub-organelle localization and pathway annotations.,"['Sneha Rath', 'Rohit Sharma', 'Rahul Gupta', 'Tslil Ast', 'Connie Chan', 'Timothy J. Durham', 'Russell P. Goodman', 'Zenon Grabarek', 'Mary E. Haas', 'Wendy H. W. Hung', 'Pallavi R. Joshi', 'Alexis A. Jourdain', 'Sharon H. Kim', 'Anna V. Kotrys', 'Stephanie S. Lam', 'Jason G. McCoy', 'Joshua D. Meisel', 'Maria Miranda', 'Apekshya Panda', 'Anupam Patgiri', 'Robert Rogers', 'Shayan Sadre', 'Hardik Shah', 'Owen S. Skinner', 'Tsz Leung To', 'Melissa A. Walker', 'Hong Wang', 'Patrick S. Ward', 'Jordan Wengrod', 'Chen-Ching Yuan', 'Sarah E. Calvo', 'Vamsi K. Mootha']",2021,Nucleic Acids Res.,Journal Articles,journals/nar/RathSGACDGGHHJJ21,https://dblp.org/rec/journals/nar/RathSGACDGGHHJJ21,https://doi.org/10.1093/nar/gkaa1011,D1541-D1547,49,Database-Issue,,,10.1093/NAR/GKAA1011
2424,Database Update,Database,Update,jMorp updates in 2020: large enhancement of multi-omics data resources on the general Japanese population.,"['Shu Tadaka', 'Eiji Hishinuma', 'Shohei Komaki', 'Ikuko N. Motoike', 'Junko Kawashima', 'Daisuke Saigusa', 'Jin Inoue', 'Jun Takayama', 'Yasunobu Okamura', 'Yuichi Aoki', 'Matsuyuki Shirota', 'Akihito Otsuki', 'Fumiki Katsuoka', 'Atsushi Shimizu', 'Gen Tamiya', 'Seizo Koshiba', 'Makoto Sasaki', 'Masayuki Yamamoto', 'Kengo Kinoshita']",2021,Nucleic Acids Res.,Journal Articles,journals/nar/TadakaHKMKSITOA21,https://dblp.org/rec/journals/nar/TadakaHKMKSITOA21,https://doi.org/10.1093/nar/gkaa1034,D536-D544,49,Database-Issue,,,10.1093/NAR/GKAA1034
2425,Database Update,Database,Update,"Synonymizer of the Ukrainian Language: Stage of Creation, Features of Database Update and Software Implementation.","['Hanna Sytar', 'Oleh Vietrov', 'Vladyslava Diachenko']",2021,COLINS,Conference and Workshop Papers,conf/colins/SytarVD21,https://dblp.org/rec/conf/colins/SytarVD21,https://ceur-ws.org/Vol-2870/paper33.pdf,448-458,,,,,
2426,Database Update,Database,Update,Probabilistic Databases under Updates: Boolean Query Evaluation and Ranked Enumeration.,"['Christoph Berkholz', 'Maximilian Merz']",2021,PODS,Conference and Workshop Papers,conf/pods/BerkholzM21,https://dblp.org/rec/conf/pods/BerkholzM21,https://doi.org/10.1145/3452021.3458326,402-415,,,,,10.1145/3452021.3458326
2427,Database Update,Database,Update,DP-Sync: Hiding Update Patterns in Secure Outsourced Databases with Differential Privacy.,"['Chenghong Wang', 'Johes Bater', 'Kartik Nayak', 'Ashwin Machanavajjhala']",2021,SIGMOD Conference,Conference and Workshop Papers,conf/sigmod/WangBNM21,https://dblp.org/rec/conf/sigmod/WangBNM21,https://doi.org/10.1145/3448016.3457306,1892-1905,,,,,10.1145/3448016.3457306
2428,Database Update,Database,Update,An Update of a Progressively Expanded Database for Automated Lung Sound Analysis.,"['Fu-Shun Hsu', 'Shang-Ran Huang', 'Chien-Wen Huang', 'Yuan-Ren Cheng', 'Chun-Chieh Chen', 'Jack Hsiao', 'Chung-Wei Chen', 'Feipei Lai']",2021,CoRR,Informal and Other Publications,journals/corr/abs-2102-04062,https://dblp.org/rec/journals/corr/abs-2102-04062,https://arxiv.org/abs/2102.04062,,abs/2102.04062,,,,
2429,Database Update,Database,Update,DP-Sync: Hiding Update Patterns in Secure Outsourced Databases with Differential Privacy.,"['Chenghong Wang', 'Johes Bater', 'Kartik Nayak', 'Ashwin Machanavajjhala']",2021,CoRR,Informal and Other Publications,journals/corr/abs-2103-15942,https://dblp.org/rec/journals/corr/abs-2103-15942,https://arxiv.org/abs/2103.15942,,abs/2103.15942,,,,
2430,Database Update,Database,Update,An Update to the TraVA Database: Time Series of Capsella bursa-pastoris Shoot Apical Meristems during Transition to Flowering.,"['Anna V. Klepikova', 'Artem S. Kasianov']",2020,Data,Journal Articles,journals/data/KlepikovaK20,https://dblp.org/rec/journals/data/KlepikovaK20,https://doi.org/10.3390/data5030058,58,5,3,,,10.3390/DATA5030058
2431,Database Update,Database,Update,Past and Present Practices of Topographic Base Map Database Update in Nepal.,"['Nimisha Wagle', 'Tri Dev Acharya']",2020,ISPRS Int. J. Geo Inf.,Journal Articles,journals/ijgi/WagleA20,https://dblp.org/rec/journals/ijgi/WagleA20,https://doi.org/10.3390/ijgi9060397,397,9,6,,,10.3390/IJGI9060397
2432,Database Update,Database,Update,Semi-autonomous methodology to validate and update customer needs database through text data analytics.,"['Anna Marti Bigorra', 'Ove Isaksson', 'Magnus Karlberg']",2020,Int. J. Inf. Manag.,Journal Articles,journals/ijinfoman/BigorraIK20,https://dblp.org/rec/journals/ijinfoman/BigorraIK20,https://doi.org/10.1016/j.ijinfomgt.2020.102073,102073,52,,,,10.1016/J.IJINFOMGT.2020.102073
2433,Database Update,Database,Update,"Trialstreamer: A living, automatically updated database of clinical trial reports.","['Iain James Marshall', 'Benjamin E. Nye', 'Joël Kuiper', 'Anna Noel-Storr', 'Rachel Marshall', 'Rory Maclean', 'Frank Soboczenski', 'Ani Nenkova', 'James Thomas 0001', 'Byron C. Wallace']",2020,J. Am. Medical Informatics Assoc.,Journal Articles,journals/jamia/MarshallNKNMMSN20,https://dblp.org/rec/journals/jamia/MarshallNKNMMSN20,https://doi.org/10.1093/jamia/ocaa163,1903-1912,27,12,,,10.1093/JAMIA/OCAA163
2434,Database Update,Database,Update,PDB-2-PBv3.0: An updated protein block database.,"['Karuppasamy Muthuvel Prasath', 'Suresh Venkateswaran', 'Subbiah Parthasarathy']",2020,J. Bioinform. Comput. Biol.,Journal Articles,journals/jbcb/PrasathVP20,https://dblp.org/rec/journals/jbcb/PrasathVP20,https://doi.org/10.1142/S0219720020500092,2050009:1-2050009:11,18,2,,,10.1142/S0219720020500092
2435,Database Update,Database,Update,An updated dashboard of complete search FSM implementations in centralized graph transaction databases.,"['Rihab Ayed', 'Mohand-Saïd Hacid', 'Rafiqul Haque', 'Abderrazak Jemai']",2020,J. Intell. Inf. Syst.,Journal Articles,journals/jiis/AyedHHJ20,https://dblp.org/rec/journals/jiis/AyedHHJ20,https://doi.org/10.1007/s10844-019-00579-4,149-182,55,1,,,10.1007/S10844-019-00579-4
2436,Database Update,Database,Update,SEA version 3.0: a comprehensive extension and update of the Super-Enhancer archive.,"['Chuangeng Chen', 'Dianshuang Zhou', 'Yue Gu', 'Cong Wang', 'Mengyan Zhang 0002', 'Xiangyu Lin', 'Jie Xing', 'Hongli Wang', 'Yan Zhang 0120']",2020,Nucleic Acids Res.,Journal Articles,journals/nar/ChenZGWZLXWZ20,https://dblp.org/rec/journals/nar/ChenZGWZLXWZ20,https://doi.org/10.1093/nar/gkz1028,D198-D203,48,Database-Issue,,,10.1093/NAR/GKZ1028
2437,Database Update,Database,Update,Norine: update of the nonribosomal peptide resource.,"['Areski Flissi', 'Emma Ricart', 'Clémentine Campart', 'Mickael Chevalier', 'Yoann Dufresne', 'Juraj Michalik', 'Philippe Jacques', 'Christophe Flahaut', 'Frédérique Lisacek', 'Valérie Leclère', 'Maude Pupin']",2020,Nucleic Acids Res.,Journal Articles,journals/nar/FlissiRCCDMJFLL20,https://dblp.org/rec/journals/nar/FlissiRCCDMJFLL20,https://doi.org/10.1093/nar/gkz1000,D465-D469,48,Database-Issue,,,10.1093/NAR/GKZ1000
2438,Database Update,Database,Update,EnhancerAtlas 2.0: an updated resource with enhancer annotation in 586 tissue/cell types across nine species.,"['Tianshun Gao', 'Jiang Qian']",2020,Nucleic Acids Res.,Journal Articles,journals/nar/GaoQ20,https://dblp.org/rec/journals/nar/GaoQ20,https://doi.org/10.1093/nar/gkz980,D58-D64,48,Database-Issue,,,10.1093/NAR/GKZ980
2439,Database Update,Database,Update,The DisGeNET knowledge platform for disease genomics: 2019 update.,"['Janet Piñero González', 'Juan Manuel Ramírez-Anguita', 'Josep Saüch-Pitarch', 'Francesco Ronzano', 'Emilio Centeno', 'Ferran Sanz', 'Laura I. Furlong']",2020,Nucleic Acids Res.,Journal Articles,journals/nar/GonzalezRSRCSF20,https://dblp.org/rec/journals/nar/GonzalezRSRCSF20,https://doi.org/10.1093/nar/gkz1021,D845-D855,48,Database-Issue,,,10.1093/NAR/GKZ1021
2440,Database Update,Database,Update,"SIGNOR 2.0, the SIGnaling Network Open Resource 2.0: 2019 update.","['Luana Licata', 'Prisca Lo Surdo', 'Marta Iannuccelli', 'Alessandro Palma', 'Elisa Micarelli', 'Livia Perfetto', 'Daniele Peluso', 'Alberto Calderone', 'Luisa Castagnoli', 'Gianni Cesareni']",2020,Nucleic Acids Res.,Journal Articles,journals/nar/LicataSIPMPPCCC20,https://dblp.org/rec/journals/nar/LicataSIPMPPCCC20,https://doi.org/10.1093/nar/gkz949,D504-D510,48,Database-Issue,,,10.1093/NAR/GKZ949
2441,Database Update,Database,Update,SEVA 3.0: an update of the Standard European Vector Architecture for enabling portability of genetic constructs among diverse bacterial hosts.,"['Esteban Martínez-García', 'Ángel Goñi-Moreno', 'Bryan Bartley', 'James Alastair McLaughlin', 'Lucas Sánchez-Sampedro', 'Héctor Pascual del Pozo', 'Clara Prieto Hernández', 'Ada Serena Marletta', 'Davide De Lucrezia', 'Guzmán Sánchez-Fernández', 'Sofía Fraile', 'Víctor de Lorenzo']",2020,Nucleic Acids Res.,Journal Articles,journals/nar/Martinez-Garcia20,https://dblp.org/rec/journals/nar/Martinez-Garcia20,https://doi.org/10.1093/nar/gkz1024,D1164-D1170,48,Database-Issue,,,10.1093/NAR/GKZ1024
2442,Database Update,Database,Update,Exposome-Explorer 2.0: an update incorporating candidate dietary biomarkers and dietary associations with cancer risk.,"['Vanessa Neveu', 'Geneviève Nicolas', 'Reza M. Salek', 'David S. Wishart', 'Augustin Scalbert']",2020,Nucleic Acids Res.,Journal Articles,journals/nar/NeveuNSWS20,https://dblp.org/rec/journals/nar/NeveuNSWS20,https://doi.org/10.1093/nar/gkz1009,D908-D912,48,Database-Issue,,,10.1093/NAR/GKZ1009
2443,Database Update,Database,Update,IMG-ABC v.5.0: an update to the IMG/Atlas of Biosynthetic Gene Clusters Knowledgebase.,"['Krishnaveni Palaniappan', 'I-Min A. Chen', 'Ken Chu', 'Anna Ratner', 'Rekha Seshadri', 'Nikos Kyrpides', 'Natalia N. Ivanova', 'Nigel J. Mouncey']",2020,Nucleic Acids Res.,Journal Articles,journals/nar/PalaniappanCCRS20,https://dblp.org/rec/journals/nar/PalaniappanCCRS20,https://doi.org/10.1093/nar/gkz932,D422-D430,48,Database-Issue,,,10.1093/NAR/GKZ932
2444,Database Update,Database,Update,Expression Atlas update: from tissues to single cells.,"['Irene Papatheodorou', 'Pablo A. Moreno', 'Jonathan R. Manning', 'Alfonso Muñoz-Pomer Fuentes', 'Nancy George', 'Silvie Fexova', 'Nuno A. Fonseca', 'Anja Füllgrabe', 'Matthew Green 0005', 'Ni Huang', 'Laura Huerta', 'Haider Iqbal', 'Monica Jianu', 'Suhaib Mohammed', 'Lingyun Zhao', 'Andrew F. Jarnuczak', 'Simon Jupp', 'John C. Marioni', 'Kerstin B. Meyer', 'Robert Petryszak', 'Cesar Augusto Prada Medina', 'Carlos Talavera-López', 'Sarah A. Teichmann', 'Juan Antonio Vizcaíno', 'Alvis Brazma']",2020,Nucleic Acids Res.,Journal Articles,journals/nar/PapatheodorouMM20,https://dblp.org/rec/journals/nar/PapatheodorouMM20,https://doi.org/10.1093/nar/gkz947,D77-D83,48,Database-Issue,,,10.1093/NAR/GKZ947
2445,Database Update,Database,Update,"Pathway Commons 2019 Update: integration, analysis and exploration of pathway data.","['Igor V. Rodchenkov', 'Ozgun Babur', 'Augustin Luna', 'Bülent Arman Aksoy', 'Jeffrey V. Wong', 'Dylan Fong', 'Max Franz', 'Metin Can Siper', 'Manfred Cheung', 'Michael Wrana', 'Harsh Mistry', 'Logan Mosier', 'Jonah Dlin', 'Qizhi Wen', 'Caitlin O&apos;Callaghan', 'Wanxin Li', 'Geoffrey Elder', 'Peter T. Smith', 'Christian Dallago', 'Ethan Cerami', 'Benjamin Gross', 'Ugur Dogrusoz', 'Emek Demir', 'Gary D. Bader', 'Chris Sander']",2020,Nucleic Acids Res.,Journal Articles,journals/nar/RodchenkovBLAWF20,https://dblp.org/rec/journals/nar/RodchenkovBLAWF20,https://doi.org/10.1093/nar/gkz946,D489-D497,48,Database-Issue,,,10.1093/NAR/GKZ946
2446,Database Update,Database,Update,Hardware-aided update acceleration in a hybrid Semantic Web database system.,"['Dennis Heinrich', 'Stefan Werner 0002', 'Christopher Blochwitz', 'Thilo Pionteck', 'Sven Groppe']",2020,J. Supercomput.,Journal Articles,journals/tjs/HeinrichWBPG20,https://dblp.org/rec/journals/tjs/HeinrichWBPG20,https://doi.org/10.1007/s11227-018-2462-y,7961-7984,76,10,,,10.1007/S11227-018-2462-Y
2447,Database Update,Database,Update,Editorial: Updates to the Editorial Board.,['Christian S. Jensen'],2020,ACM Trans. Database Syst.,Journal Articles,journals/tods/Jensen20,https://dblp.org/rec/journals/tods/Jensen20,https://doi.org/10.1145/3381020,1e:1,45,1,,,10.1145/3381020
2448,Database Update,Database,Update,Maintaining Triangle Queries under Updates.,"['Ahmet Kara 0002', 'Hung Q. Ngo 0001', 'Milos Nikolic 0001', 'Dan Olteanu', 'Haozhe Zhang 0001']",2020,ACM Trans. Database Syst.,Journal Articles,journals/tods/KaraNNOZ20,https://dblp.org/rec/journals/tods/KaraNNOZ20,https://doi.org/10.1145/3396375,11:1-11:46,45,3,,,10.1145/3396375
2449,Database Update,Database,Update,A Quadtree Spatial Index Method with Inclusion Relations and Its Application in Landcover Database Update.,"['Hongsong Wang', 'Jiangyan Zhu']",2019,Ingénierie des Systèmes d Inf.,Journal Articles,journals/isi/WangZ19,https://dblp.org/rec/journals/isi/WangZ19,https://doi.org/10.18280/isi.240303,241-247,24,3,,,10.18280/ISI.240303
2450,Database Update,Database,Update,HVDB: a hierarchical verifiable database scheme with scalable updates.,"['Zhiwei Zhang 0004', 'Xiaofeng Chen 0001', 'Jin Li 0002', 'Xiaoling Tao', 'Jianfeng Ma 0001']",2019,J. Ambient Intell. Humaniz. Comput.,Journal Articles,journals/jaihc/ZhangCLTM19,https://dblp.org/rec/journals/jaihc/ZhangCLTM19,https://doi.org/10.1007/s12652-018-0757-8,3045-3057,10,8,,,10.1007/S12652-018-0757-8
