"10.1093/nar/gkx1043", "MoonProt 2.0: an expansion and update of the moonlighting proteins database.", "Nucleic Acids Res.", "2018", "Chang Chen, Shadi Zabad, Haipeng Liu, Wangfei Wang, Constance J. Jeffery", "journals/nar/ChenZLWJ18", "Journal Articles"
"10.1093/nar/gkx1066", "MultitaskProtDB-II: an update of a database of multitasking/moonlighting proteins.", "Nucleic Acids Res.", "2018", "Luís Franco-Serrano, Sergio Hernández, Alejandra Calvo, María A. Severi, Gabriela Ferragut, JosepAntoni Perez-Pons, Jaume Piñol, Òscar Pich, Angel Mozo-Villarias, Isaac Amela, Enrique Querol, Juan Cedano", "journals/nar/Franco-SerranoH18", "Journal Articles"
"10.1093/nar/gkx1101", "rSNPBase 3.0: an updated database of SNP-related regulatory elements, element-gene pairs and SNP-based gene regulatory networks.", "Nucleic Acids Res.", "2018", "Liyuan Guo, Jing Wang 0003", "journals/nar/Guo018", "Journal Articles"
"10.1093/nar/gkx1126", "JASPAR 2018: update of the open-access database of transcription factor binding profiles and its web framework.", "Nucleic Acids Res.", "2018", "Aziz Khan 0001, Oriol Fornes, Arnaud Stigliani, Marius Gheorghe, Jaime Abraham Castro-Mondragón, Robin van der Lee, Adrien Bessy, Jeanne Chèneby, Shubhada R. Kulkarni, Ge Tan, Damir Baranasic, David J. Arenillas, Albin Sandelin, Klaas Vandepoele, Boris Lenhard, Benoît Ballester, Wyeth W. Wasserman, François Parcy, Anthony Mathelier", "journals/nar/KhanFSGCLBCKTBA18", "Journal Articles"
"10.1093/nar/gkx1188", "JASPAR 2018: update of the open-access database of transcription factor binding profiles and its web framework.", "Nucleic Acids Res.", "2018", "Aziz Khan 0001, Oriol Fornes, Arnaud Stigliani, Marius Gheorghe, Jaime Abraham Castro-Mondragón, Robin van der Lee, Adrien Bessy, Jeanne Chèneby, Shubhada R. Kulkarni, Ge Tan, Damir Baranasic, David J. Arenillas, Albin Sandelin, Klaas Vandepoele, Boris Lenhard, Benoît Ballester, Wyeth W. Wasserman, François Parcy, Anthony Mathelier", "journals/nar/KhanFSGCLBCKTBA18a", "Journal Articles"
"10.1093/nar/gkx1076", "Therapeutic target database update 2018: enriched resource for facilitating bench-to-clinic research of targeted therapeutics.", "Nucleic Acids Res.", "2018", "Ying Hong Li 0002, Chun Yan Yu, Xiao Xu Li, Peng Zhang 0033, Jing Tang, Qingxia Yang, Tingting Fu, Xiaoyu Zhang, Xuejiao Cui, Gao Tu, Yang Zhang 0125, Shuang Li, Fengyuan Yang, Qiu Sun, Chu Qin, Xian Zeng, Zhe Chen, Yuzong Chen 0002, Feng Zhu 0004", "journals/nar/LiYLZTYFZCTZLYS18", "Journal Articles"
"10.1093/nar/gkx955", "The Pancreatic Expression Database: 2018 update.", "Nucleic Acids Res.", "2018", "Jacek Marzec, Abu Z. Dayem Ullah, Stefano Pirrò, Emanuela Gadaleta, Tatjana Crnogorac-Jurcevic, Nicholas R. Lemoine, Hemant M. Kocher, Claude Chelala", "journals/nar/MarzecUPGCLKC18", "Journal Articles"
"10.1093/nar/gkx1004", "lncRNASNP2: an updated database of functional SNPs and mutations in human and mouse lncRNAs.", "Nucleic Acids Res.", "2018", "Ya-Ru Miao, Wei Liu 0032, Qiong Zhang, An-Yuan Guo", "journals/nar/Miao0ZG18", "Journal Articles"
"10.1093/nar/gkx1042", "Human Ageing Genomic Resources: new and updated databases.", "Nucleic Acids Res.", "2018", "Robi Tacutu, Daniel Thornton, Emily Johnson 0002, Arie Budovsky, Diogo Barardo, Thomas Craig, Eugene Diana, Gilad Lehmann, Dmitri Toren, Jingwei Wang, Vadim E. Fraifeld, João Pedro de Magalhães", "journals/nar/TacutuTJBBCDLTW18", "Journal Articles"
"10.1093/nar/gkx1037", "DrugBank 5.0: a major update to the DrugBank database for 2018.", "Nucleic Acids Res.", "2018", "David S. Wishart, Yannick D. Feunang, An Chi Guo, Elvis J. Lo, Ana Marcu, Jason R. Grant, Tanvir Sajed, Daniel Johnson, Carin Li, Zinat Sayeeda, Nazanin Assempour, Ithayavani Iynkkaran, Yifeng Liu 0001, Adam Maciejewski, Nicola Gale, Alex Wilson, Lucy Chin, Ryan Cummings, Diana Le, Allison Pon, Craig Knox, Michael Wilson 0002", "journals/nar/WishartFGLMGSJL18", "Journal Articles"
"10.1093/nar/gkx1033", "TADB 2.0: an updated database of bacterial type II toxin-antitoxin loci.", "Nucleic Acids Res.", "2018", "Yingzhou Xie, Yiqing Wei, Yue Shen, Xiaobin Li 0004, Hao Zhou, Cui Tai, Zixin Deng, Hong-Yu Ou", "journals/nar/XieWSLZTDO18", "Journal Articles"
"10.1093/nar/gkx873", "Updates to the RNA mapping database (RMDB), version 2.", "Nucleic Acids Res.", "2018", "Joseph D. Yesselman, Siqi Tian, Xin Liu 0028, Lei Shi, Jin Billy Li, Rhiju Das", "journals/nar/YesselmanTLSLD18", "Journal Articles"
"10.1093/database/bax053", "MiRIAD update: using alternative polyadenylation, protein interaction network analysis and additional species to enhance exploration of the role of intragenic miRNAs and their host genes.", "Database J. Biol. Databases Curation", "2017", "Christian Hinske, Felipe R. C. dos Santos, Daniel T. Ohara, Lucila Ohno-Machado, Simone Kreth, Pedro A. F. Galante", "journals/biodb/HinskeSOOKG17", "Journal Articles"
"10.1093/database/bax023", "ABCMdb reloaded: updates on mutations in ATP binding cassette proteins.", "Database J. Biol. Databases Curation", "2017", "Hedvig Tordai, Kristóf Jakab, Gergely Gyimesi, Kinga András, Anna Brózik, Balázs Sarkadi, Tamás Hegedüs", "journals/biodb/TordaiJGAB17", "Journal Articles"
"10.1093/nar/gkw1102", "The BioGRID interaction database: 2017 update.", "Nucleic Acids Res.", "2017", "Andrew Chatr-aryamontri, Rose Oughtred, Lorrie Boucher, Jennifer M. Rust, Christie S. Chang, Nadine Kolas, Lara O&apos;Donnell, Sara Oster, Chandra L. Theesfeld, Adnane Sellam, Chris Stark, Bobby-Joe Breitkreutz, Kara Dolinski, Mike Tyers", "journals/nar/Chatr-aryamontri17", "Journal Articles"
"10.1093/nar/gkw1013", "OGEE v2: an update of the online gene essentiality database with special focus on differentially essential genes in human cancer cell lines.", "Nucleic Acids Res.", "2017", "Wei-Hua Chen, Guanting Lu, Xiao Chen, Xing-Ming Zhao, Peer Bork", "journals/nar/ChenLCZB17", "Journal Articles"
"10.1093/nar/gkw838", "The Comparative Toxicogenomics Database: update 2017.", "Nucleic Acids Res.", "2017", "Allan Peter Davis, Cynthia J. Grondin, Robin J. Johnson, Daniela Sciaky, Benjamin L. King, Roy McMorran, Jolene Wiegers, Thomas C. Wiegers, Carolyn J. Mattingly", "journals/nar/DavisGJSKMWWM17", "Journal Articles"
"10.1093/nar/gkw879", "The Papillomavirus Episteme: a major update to the papillomavirus sequence database.", "Nucleic Acids Res.", "2017", "Koenraad Van Doorslaer, Zhiwen Li, Sandhya Xirasagar, Piet Maes, David Kaminsky, David Liou, Qiang Sun, Ramandeep Kaur, Yentram Huyen, Alison A. McBride", "journals/nar/DoorslaerLXMKLS17", "Journal Articles"
"10.1093/nar/gkw1073", "The mouse Gene Expression Database (GXD): 2017 update.", "Nucleic Acids Res.", "2017", "Jacqueline H. Finger, Constance M. Smith, Terry F. Hayamizu, Ingeborg J. McCright, Jingxia Xu, Meiyee Law, David R. Shaw, Richard M. Baldarelli, Jon S. Beal, Olin Blodgett, Jeff Campbell, Lori E. Corbani, Jill R. Lewis, Kim L. Forthofer, Pete J. Frost, Sharon C. Giannatto, Lucie N. Hutchins, Dave Miers, Howie Motenko, Kevin R. Stone, Janan T. Eppig, James A. Kadin, Joel E. Richardson, Martin Ringwald", "journals/nar/FingerSHMXLSBBB17", "Journal Articles"
"10.1093/nar/gkw977", "FlyRNAi.org - the database of the Drosophila RNAi screening center and transgenic RNAi project: 2017 update.", "Nucleic Acids Res.", "2017", "Yanhui Hu, Aram Comjean, Charles Roesel, Arunachalam Vinayagam, Ian Flockhart, Jonathan Zirin, Lizabeth Perkins, Norbert Perrimon, Stephanie E. Mohr", "journals/nar/HuCRVFZPPM17", "Journal Articles"
"10.1093/nar/gkw934", "ATGC database and ATGC-COGs: an updated resource for micro- and macro-evolutionary studies of prokaryotic genomes and protein family annotation.", "Nucleic Acids Res.", "2017", "David M. Kristensen, Yuri I. Wolf, Eugene V. Koonin", "journals/nar/KristensenWK17", "Journal Articles"
"10.1093/nar/gkw1135", "Rice SNP-seek database update: new SNPs, indels, and queries.", "Nucleic Acids Res.", "2017", "Locedie Mansueto, Roven Rommel Fuentes, Frances Nikki Borja, Jeffery Detras, Juan Miguel Abriol-Santos, Dmytro Chebotarov, Millicent Sanciangco, Kevin Palis, Dario Copetti, Alexandre Poliakov, Inna Dubchak, Victor V. Solovyev, Rod A. Wing, Ruaraidh Sackville Hamilton, Ramil Mauleon, Kenneth L. McNally, Nickolai Alexandrov", "journals/nar/MansuetoFBDACSP17", "Journal Articles"
"10.1093/nar/gkw992", "Genomes OnLine Database (GOLD) v.6: data updates and feature enhancements.", "Nucleic Acids Res.", "2017", "Supratim Mukherjee, Dimitri Stamatis, Jon Bertsch, Galina Ovchinnikova, Olena Verezemska, Michelle Isbandi, Alex D. Thomas, Rida Ali, Kaushal Sharma, Nikos Kyrpides, T. B. K. Reddy", "journals/nar/MukherjeeSBOVIT17", "Journal Articles"
"10.1093/nar/gkw945", "LincSNP 2.0: an updated database for linking disease-associated SNPs to human long non-coding RNAs and their TFBSs.", "Nucleic Acids Res.", "2017", "Shangwei Ning, Ming Yue 0003, Peng Wang 0082, Yue Liu, Hui Zhi, Yan Zhang, Jizhou Zhang, Yue Gao 0004, Maoni Guo, Dianshuang Zhou, Xin Li, Xia Li 0004", "journals/nar/NingYWLZZZGGZLL17", "Journal Articles"
"10.1093/nar/gkw1056", "DisProt 7.0: a major update of the database of disordered proteins.", "Nucleic Acids Res.", "2017", "Damiano Piovesan, Francesco Tabaro, Ivan Micetic, Marco Necci, Federica Quaglia, Christopher J. Oldfield, Maria Cristina Aspromonte, Norman E. Davey, Radoslav Davidovic, Zsuzsanna Dosztányi, Arne Elofsson, Alessandra Gasparini, András Hatos, Andrey V. Kajava, Lajos Kalmár, Emanuela Leonardi, Tamas Lazar, Sandra Macedo-Ribeiro, Mauricio Macossay-Castillo, Attila Meszaros, Giovanni Minervini, Nikoletta Murvai, Jordi Pujols, Daniel B. Roche, Edoardo Salladini, Éva Schád, Antoine Schramm, Beáta Szabó, Ágnes Tantos, Fiorella Tonello, Konstantinos D. Tsirigos, Nevena Veljkovic, Salvador Ventura, Wim F. Vranken, Per Warholm, Vladimir N. Uversky, A. Keith Dunker, Sonia Longhi, Peter Tompa, Silvio C. E. Tosatto", "journals/nar/PiovesanTMNQOAD17", "Journal Articles"
"10.1093/nar/gkw1007", "TcoF-DB v2: update of the database of human and mouse transcription co-factors and transcription factor interactions.", "Nucleic Acids Res.", "2017", "Sebastian Schmeier, Tanvir Alam, Magbubah Essack, Vladimir B. Bajic", "journals/nar/SchmeierAEB17", "Journal Articles"
"10.1093/nar/gkw1134", "The UCSC Genome Browser database: 2017 update.", "Nucleic Acids Res.", "2017", "Cath Tyner, Galt P. Barber, Jonathan Casper, Hiram Clawson, Mark Diekhans, Christopher Eisenhart, Clayton M. Fischer, David Gibson, Jairo Navarro Gonzalez, Luvina Guruvadoo, Maximilian Haeussler, Steven G. Heitner, Angie S. Hinrichs, Donna Karolchik, Brian T. Lee, Christopher M. Lee, Parisa Nejad, Brian J. Raney, Kate R. Rosenbloom, Matthew L. Speir, Chris Villarreal, John Vivian, Ann S. Zweig, David Haussler, Michael Kuhn 0004, W. James Kent", "journals/nar/TynerBCCDEFGGGH17", "Journal Articles"
"10.1093/nar/gkw935", "PIECE 2.0: an update for the plant gene structure comparison and evolution database.", "Nucleic Acids Res.", "2017", "Yi Wang 0052, Ling Xu, Roger Thilmony, Frank M. You, Yong Qiang Gu, Devin Coleman-Derr", "journals/nar/WangXTYGC17", "Journal Articles"
"10.1093/nar/gkw1279", "Erratum: DisProt 7.0: a major update of the database of disordered proteins.", "Nucleic Acids Res.", "2017", "", "journals/nar/X17b", "Journal Articles"
"10.1093/nar/gkw1123", "DiseaseMeth version 2.0: a major expansion and update of the human disease methylation database.", "Nucleic Acids Res.", "2017", "Yichun Xiong, Yanjun Wei, Yue Gu, Shumei Zhang, Jie Lyu 0002, Bin Zhang, Chuangeng Chen, Jiang Zhu, Yihan Wang, Hongbo Liu 0004, Yan Zhang 0016", "journals/nar/XiongWGZLZCZWLZ17", "Journal Articles"
"10.1093/nar/gkw1079", "dbDEMC 2.0: updated database of differentially expressed miRNAs in human cancers.", "Nucleic Acids Res.", "2017", "Zhen Yang 0030, Liangcai Wu, Anqiang Wang, Wei Tang, Yi Zhao 0013, Haitao Zhao, Andrew E. Teschendorff", "journals/nar/YangWWTZZT17", "Journal Articles"
"10.1093/database/baw153", "GeneBase 1.1: a tool to summarize data from NCBI gene datasets and its application to an update of human gene statistics.", "Database J. Biol. Databases Curation", "2016", "Allison Piovesan, Maria Caracausi, Francesca Antonaros, Maria Chiara Pelleri, Lorenza Vitale", "journals/biodb/PiovesanCAPV16", "Journal Articles"
"10.1093/nar/gkv1007", "MaizeGDB update: new tools, data and interface for the maize model organism database.", "Nucleic Acids Res.", "2016", "Carson M. Andorf, Ethalinda K. S. Cannon, John L. Portwood II, Jack M. Gardiner, Lisa C. Harper, Mary L. Schaeffer, Bremen L. Braun, Darwin A. Campbell, Abhinav G. Vinnakota, Venktanaga V. Sribalusu, Miranda Huerta, Kyoung Tak Cho, Kokulapalan Wimalanathan, Jacqueline D. Richter, Emily D. Mauch, Bhavani S. Rao, Scott M. Birkett, Taner Z. Sen, Carolyn J. Lawrence-Dill", "journals/nar/AndorfCPGHSBCVS16", "Journal Articles"
"10.1093/nar/gkv1258", "miRTarBase 2016: updates to the experimentally validated miRNA-target interactions database.", "Nucleic Acids Res.", "2016", "Chih-Hung Chou, Nai-Wen Chang 0001, Sirjana Shrestha, Sheng-Da Hsu, Yu-Ling Lin, Wei-Hsiang Lee, Chi-Dung Yang, Hsiao-Chin Hong, Ting-Yen Wei, Siang-Jyun Tu, Tzi-Ren Tsai, Shu-Yi Ho, Ting-Yan Jian, Hsin-Yi Wu, Pin-Rong Chen, Nai-Chieh Lin, Hsin-Tzu Huang, Tzu-Ling Yang, Chung-Yuan Pai, Chun-San Tai, Wen-Liang Chen, Chia-Yen Huang, Chun-Chi Liu, Shun-Long Weng, Kuang-Wen Liao, Wen-Lian Hsu, Hsien-Da Huang", "journals/nar/ChouCSHLLYHWTTH16", "Journal Articles"
"10.1093/nar/gkv1205", "PASS2 database for the structure-based sequence alignment of distantly related SCOP domain superfamilies: update to version 5 and added features.", "Nucleic Acids Res.", "2016", "Arumugam Gandhimathi, Pritha Ghosh, Sridhar Hariharaputran, Oommen K. Mathew, Ramanathan Sowdhamini", "journals/nar/GandhimathiGHMS16", "Journal Articles"
"10.1093/nar/gkv1283", "CancerResource - updated database of cancer-relevant proteins, mutations and interacting drugs.", "Nucleic Acids Res.", "2016", "Björn-Oliver Gohlke, Janette Nickel, Raik Otto, Mathias Dunkel, Robert Preissner", "journals/nar/GohlkeNODP16", "Journal Articles"
"10.1093/nar/gkv1107", "rVarBase: an updated database for regulatory features of human variants.", "Nucleic Acids Res.", "2016", "Liyuan Guo, Yang Du, Susu Qu, Jing Wang 0003", "journals/nar/GuoDQW16", "Journal Articles"
"10.1093/nar/gkv1317", "GWASdb v2: an update database for human genetic variants identified by genome-wide association studies.", "Nucleic Acids Res.", "2016", "Mulin Jun Li, Zipeng Liu, Panwen Wang, Maria P. Wong, Matthew R. Nelson, Jean-Pierre A. Kocher, Meredith Yeager, Pak Chung Sham, Stephen J. Chanock, Zhengyuan Xia, Junwen Wang", "journals/nar/LiLWWNKYSCXW16", "Journal Articles"
"10.1093/nar/gkv1176", "JASPAR 2016: a major expansion and update of the open-access database of transcription factor binding profiles.", "Nucleic Acids Res.", "2016", "Anthony Mathelier, Oriol Fornes, David J. Arenillas, Chih-Yu Chen, Grégoire Denay, Jessica J. Y. Lee, Wenqiang Shi, Casper Shyr, Ge Tan, Rebecca Worsley-Hunt, Allen W. Zhang, François Parcy, Boris Lenhard, Albin Sandelin, Wyeth W. Wasserman", "journals/nar/MathelierFACDLS16", "Journal Articles"
"10.1093/nar/gkv1045", "Expression Atlas update - an integrated database of gene and protein expression in humans, animals and plants.", "Nucleic Acids Res.", "2016", "Robert Petryszak, Maria Keays, Y. Amy Tang, Nuno A. Fonseca, Elisabet Barrera, Tony Burdett, Anja Füllgrabe, Alfonso Muñoz-Pomer Fuentes, Simon Jupp, Satu Koskinen, Oliver Mannion, Laura Huerta, Karine Megy, Catherine Snow, Eleanor Williams, Mitra Barzine, Emma Hastings, Hendrik Weisser, James C. Wright, Pankaj Jaiswal, Wolfgang Huber, Jyoti Choudhary, Helen E. Parkinson, Alvis Brazma", "journals/nar/PetryszakKTFBBF16", "Journal Articles"
"10.1093/nar/gkv1001", "MitoMiner v3.1, an update on the mitochondrial proteomics database.", "Nucleic Acids Res.", "2016", "Anthony C. Smith, Alan J. Robinson", "journals/nar/SmithR16", "Journal Articles"
"10.1093/nar/gkv1130", "PGSB PlantsDB: updates to the database framework for comparative plant genome research.", "Nucleic Acids Res.", "2016", "Manuel Spannagl, Thomas Nussbaumer, Kai Christian Bader, Mihaela M. Martis, Michael Seidel, Karl G. Kugler, Heidrun Gundlach, Klaus F. X. Mayer", "journals/nar/SpannaglNBMSKGM16", "Journal Articles"
"10.1093/nar/gkv1275", "The UCSC Genome Browser database: 2016 update.", "Nucleic Acids Res.", "2016", "Matthew L. Speir, Ann S. Zweig, Kate R. Rosenbloom, Brian J. Raney, Benedict Paten, Parisa Nejad, Brian T. Lee, Katrina Learned, Donna Karolchik, Angie S. Hinrichs, Steven G. Heitner, Rachel A. Harte, Maximilian Haeussler, Luvina Guruvadoo, Pauline A. Fujita, Christopher Eisenhart, Mark Diekhans, Hiram Clawson, Jonathan Casper, Galt P. Barber, David Haussler, Robert M. Kuhn, W. James Kent", "journals/nar/SpeirZRRPNLLKHH16", "Journal Articles"
"10.1093/nar/gkv1145", "2016 update of the PRIDE database and its related tools.", "Nucleic Acids Res.", "2016", "Juan Antonio Vizcaíno, Attila Csordas, Noemi del-Toro, José A. Dianes, Johannes Griss, Ilias Lavidas, Gerhard Mayer, Yasset Pérez-Riverol, Florian Reisinger, Tobias Ternent, Qing-Wei Xu, Rui Wang, Henning Hermjakob", "journals/nar/VizcainoCdDGLMP16", "Journal Articles"
"10.1093/nar/gkv1127", "sRNATarBase 3.0: an updated database for sRNA-target interactions in bacteria.", "Nucleic Acids Res.", "2016", "Jiang Wang, Tao Liu 0007, Bo Zhao, Qixuan Lu, Zheng Wang, Yuan Cao, Wuju Li", "journals/nar/WangLZLWCL16", "Journal Articles"
"10.1093/nar/gkv1230", "Therapeutic target database update 2016: enriched resource for bench to clinical drug target and targeted pathway information.", "Nucleic Acids Res.", "2016", "Hong Yang, Chu Qin, Ying Hong Li 0002, Lin Tao, Jin Zhou, Chun Yan Yu, Feng Xu, Zhe Chen, Feng Zhu 0004, Yuzong Chen 0002", "journals/nar/YangQLTZYXCZC16", "Journal Articles"
"10.1093/nar/gku1204", "The BioGRID interaction database: 2015 update.", "Nucleic Acids Res.", "2015", "Andrew Chatr-aryamontri, Bobby-Joe Breitkreutz, Rose Oughtred, Lorrie Boucher, Sven Heinicke, Daici Chen, Chris Stark, Ashton Breitkreutz, Nadine Kolas, Lara O&apos;Donnell, Teresa Reguly, Julie Nixon, Lindsay Ramage, Andrew G. Winter, Adnane Sellam, Christie S. Chang, Jodi E. Hirschman, Chandra L. Theesfeld, Jennifer M. Rust, Michael S. Livstone, Kara Dolinski, Mike Tyers", "journals/nar/Chatr-aryamontriBOBHCSBKORNRWSCHTRLDT15", "Journal Articles"
"10.1093/nar/gku935", "The Comparative Toxicogenomics Database&apos;s 10th year anniversary: update 2015.", "Nucleic Acids Res.", "2015", "Allan Peter Davis, Cynthia J. Grondin, Kelley Lennon-Hopkins, Cynthia A. Saraceni-Richards, Daniela Sciaky, Benjamin L. King, Thomas C. Wiegers, Carolyn J. Mattingly", "journals/nar/DavisGLSSKWM15", "Journal Articles"
"10.1093/nar/gku1009", "The human DEPhOsphorylation database DEPOD: a 2015 update.", "Nucleic Acids Res.", "2015", "Guangyou Duan, Xun Li, Maja Köhn", "journals/nar/DuanLK15", "Journal Articles"
"10.1093/nar/gku1045", "UniPROBE, update 2015: new tools and content for the online database of protein-binding microarray data on protein-DNA interactions.", "Nucleic Acids Res.", "2015", "Maxwell A. Hume, Luis A. Barrera, Stephen S. Gisselbrecht, Martha L. Bulyk", "journals/nar/HumeBGB15", "Journal Articles"
"10.1093/nar/gku1113", "The GOA database: Gene Ontology annotation updates for 2015.", "Nucleic Acids Res.", "2015", "Rachael P. Huntley, Tony Sawford, Prudence Mutowo-Meullenet, Aleksandra Shypitsyna, Carlos Bonilla, Maria Jesus Martin, Claire O&apos;Donovan", "journals/nar/HuntleySMSBMO15", "Journal Articles"
"10.1093/nar/gku1240", "DB-AT: a 2015 update to the Full-parasites database brings a multitude of new transcriptomic data for apicomplexan parasites.", "Nucleic Acids Res.", "2015", "Marcin Jakalski, Hiroyuki Wakaguri, Tabea G. Kischka, Yoshifumi Nishikawa, Shin-ichiro Kawazu, Makoto Matsubayashi, Fumiya Kawahara, Naotoshi Tsuji, Shinuo Cao, Fujiko Sunaga, Xuenan Xuan, Kazuhiro Okubo, Ikuo Igarashi, Josef Tuda, Arthur E. Mongan, Yuki Eshita, Ryuichiro Maeda, Wojciech Makalowski, Yutaka Suzuki, Junya Yamagishi", "journals/nar/JakalskiWKNKMKTCSXOITMEMMSY15", "Journal Articles"
"10.1093/nar/gku1091", "MatrixDB, the extracellular matrix interaction database: updated content, a new navigator and expanded functionalities.", "Nucleic Acids Res.", "2015", "Guillaume Launay, R. Salza, D. Multedo, Nicolas Thierry-Mieg, Sylvie Ricard-Blum", "journals/nar/LaunaySMTR15", "Journal Articles"
"10.1093/nar/gku1040", "PomBase 2015: updates to the fission yeast database.", "Nucleic Acids Res.", "2015", "Mark D. McDowall, Midori A. Harris, Antonia Lock, Kim Rutherford, Daniel M. Staines, Jürg Bähler, Paul J. Kersey, Stephen G. Oliver, Valerie Wood", "journals/nar/McDowallHLRSBKOW15", "Journal Articles"
"10.1093/nar/gku946", "EzCatDB: the enzyme reaction database, 2015 update.", "Nucleic Acids Res.", "2015", "Nozomi Nagano, Naoko Nakayama, Kazuyoshi Ikeda, Masaru Fukuie, Kiyonobu Yokota, Takuo Doi, Tsuyoshi Kato, Kentaro Tomii", "journals/nar/NaganoNIFYDKT15", "Journal Articles"
"10.1093/nar/gku1063", "Rfam 12.0: updates to the RNA families database.", "Nucleic Acids Res.", "2015", "Eric P. Nawrocki, Sarah W. Burge, Alex Bateman, Jennifer Daub, Ruth Y. Eberhardt, Sean R. Eddy, Evan W. Floden, Paul P. Gardner, Thomas A. Jones, John G. Tate, Robert D. Finn", "journals/nar/NawrockiBBDEEFGJTF15", "Journal Articles"
"10.1093/nar/gku968", "P2CS: updates of the prokaryotic two-component systems database.", "Nucleic Acids Res.", "2015", "Philippe Ortet, David E. Whitworth, Catherine Santaella, Wafa Achouak, Mohamed Barakat", "journals/nar/OrtetWSAB15", "Journal Articles"
"10.1093/nar/gku1177", "The UCSC Genome Browser database: 2015 update.", "Nucleic Acids Res.", "2015", "Kate R. Rosenbloom, Joel Armstrong, Galt P. Barber, Jonathan Casper, Hiram Clawson, Mark Diekhans, Timothy R. Dreszer, Pauline A. Fujita, Luvina Guruvadoo, Maximilian Haeussler, Rachel A. Harte, Steven G. Heitner, Glenn Hickey, Angie S. Hinrichs, Robert Hubley, Donna Karolchik, Katrina Learned, Brian T. Lee, Chin H. Li, Karen H. Miga, Ngan Nguyen, Benedict Paten, Brian J. Raney, Arian F. A. Smit, Matthew L. Speir, Ann S. Zweig, David Haussler, Robert M. Kuhn, W. James Kent", "journals/nar/RosenbloomABCCDDFGHHHHHHKLLLMNPRSSZHKK15", "Journal Articles"
"10.1093/nar/gku1152", "MBGD update 2015: microbial genome database for flexible ortholog analysis utilizing a diverse set of genomic data.", "Nucleic Acids Res.", "2015", "Ikuo Uchiyama, Motohiro Mihara, Hiroyo Nishide, Hirokazu Chiba", "journals/nar/UchiyamaMNC15", "Journal Articles"
"10.1093/nar/gku1060", "An update on LNCipedia: a database for annotated human lncRNA sequences.", "Nucleic Acids Res.", "2015", "Pieter-Jan Volders, Kenneth Verheggen, Gerben Menschaert, Klaas Vandepoele, Lennart Martens, Jo Vandesompele, Pieter Mestdagh", "journals/nar/VoldersVMVMVM15", "Journal Articles"
"10.1093/nar/gku1074", "Dr.VIS v2.0: an updated database of human disease-related viral integration sites in the era of high-throughput deep sequencing.", "Nucleic Acids Res.", "2015", "Xiaobo Yang, Ming Li, Qi Liu, Yabing Zhang, Junyan Qian, Xueshuai Wan, Anqiang Wang, Haohai Zhang, Chengpei Zhu, Xin Lu, Yilei Mao, Xinting Sang, Haitao Zhao, Yi Zhao 0013, Xiaoyan Zhang", "journals/nar/YangLLZQWWZZLMSZZZ15", "Journal Articles"
"10.1093/database/bau034", "RegPhos 2.0: an updated resource to explore protein kinase-substrate phosphorylation networks in mammals.", "Database J. Biol. Databases Curation", "2014", "Kai-Yao Huang, Hsin-Yi Wu, Yi-Ju Chen, Cheng-Tsung Lu, Min-Gang Su, Yun-Chung Hsieh, Chih-Ming Tsai, Kuo-I Lin, Hsien-Da Huang, Tzong-Yi Lee, Yu-Ju Chen", "journals/biodb/HuangWCLSHTLHLC14", "Journal Articles"
"10.1093/database/bau026", "3PFDB+: improved search protocol and update for the identification of representatives of protein sequence domain families.", "Database J. Biol. Databases Curation", "2014", "Agnel Praveen Joseph, Prashant Shingate, Atul Kumar Upadhyay, Ramanathan Sowdhamini", "journals/biodb/JosephSUS14", "Journal Articles"
"10.1093/database/bau025", "SysPTM 2.0: an updated systematic resource for post-translational modification.", "Database J. Biol. Databases Curation", "2014", "Jing Li, Jia Jia 0002, Hong Li 0013, Jian Yu, Han Sun, Ying He, Daqing Lv, Xiaojuan Yang, Michael O. Glocker, Liang-Xiao Ma, Jiabei Yang, Ling Li, Wei Li, Guoqing Zhang 0006, Qian Liu 0003, Yixue Li, Lu Xie", "journals/biodb/LiJLYSHLYGMYLLZLLX14", "Journal Articles"
"10.1093/nar/gkt1031", "The ChEMBL bioactivity database: an update.", "Nucleic Acids Res.", "2014", "A. Patrícia Bento, Anna Gaulton, Anne Hersey, Louisa J. Bellis, Jon Chambers, Mark Davies, Felix A. Krüger, Yvonne Light, Lora Mak, Shaun McGlinchey, Michal Nowotka, George Papadatos, Rita Santos, John P. Overington", "journals/nar/BentoGHBCDKLMMNPSO14", "Journal Articles"
"10.1093/nar/gkt1081", "Updates to BioSamples database at European Bioinformatics Institute.", "Nucleic Acids Res.", "2014", "Adam Faulconbridge, Tony Burdett, Marco Brandizi, Mikhail Gostev, Rui Pedro Pereira, Drashtti Vasant, Ugis Sarkans, Alvis Brazma, Helen E. Parkinson", "journals/nar/FaulconbridgeBBGPVSBP14", "Journal Articles"
"10.1093/nar/gkt1195", "Recent updates and developments to plant genome size databases.", "Nucleic Acids Res.", "2014", "Sònia Garcia, Ilia J. Leitch, Alba Anadon-Rosell, Miguel Á. Canela, Francisco Gálvez, Teresa Garnatje, Airy Gras, Oriane Hidalgo, Emmeline Johnston, Gemma Mas de Xaxars, Jaume Pellicer, Sonja Siljak-Yakovlev, Joan Vallès, Daniel Vitales, Michael D. Bennett", "journals/nar/GarciaLACGGGHJXPSVVB14", "Journal Articles"
